date,ticker,open,high,low,close,volume,close_usd,usdcad,fx_series,daily_return,extreme_move,company_name,sector,in_portfolio
2015-06-29,NVDA,0.614444,0.620675,0.602116,0.603018,404575237,0.487012,1.2382,IEXE0101 (noon),-0.02803464155213231,False,NVIDIA Corporation,Technology,True
2015-06-30,NVDA,0.611112,0.613778,0.602942,0.607212,326281919,0.486782,1.2474,IEXE0101 (noon),0.006955016268171077,False,NVIDIA Corporation,Technology,True
2015-07-01,NVDA,0.622272,0.631041,0.610514,0.615932,312861118,0.493773,1.2474,IEXE0101 (noon),0.014360717508876686,False,NVIDIA Corporation,Technology,True
2015-07-02,NVDA,0.620187,0.625079,0.617126,0.621064,150547727,0.494242,1.2566,IEXE0101 (noon),0.008332088607183818,False,NVIDIA Corporation,Technology,True
2015-07-06,NVDA,0.618837,0.627435,0.611562,0.616415,221824439,0.488211,1.2626,IEXE0101 (noon),-0.007485540942640201,False,NVIDIA Corporation,Technology,True
2015-07-07,NVDA,0.61828,0.620734,0.590852,0.610255,613753901,0.479007,1.274,IEXE0101 (noon),-0.009993267522691807,False,NVIDIA Corporation,Technology,True
2015-07-08,NVDA,0.606024,0.60967,0.600155,0.605071,343399509,0.47561,1.2722,IEXE0101 (noon),-0.008494809546828685,False,NVIDIA Corporation,Technology,True
2015-07-09,NVDA,0.614988,0.617746,0.594348,0.597969,369323262,0.469769,1.2729,IEXE0101 (noon),-0.011737465520575308,False,NVIDIA Corporation,Technology,True
2015-07-10,NVDA,0.605055,0.613359,0.603506,0.607876,223819752,0.478078,1.2715,IEXE0101 (noon),0.016567748495323276,False,NVIDIA Corporation,Technology,True
2015-07-13,NVDA,0.616263,0.6175,0.610123,0.614045,219440576,0.481151,1.2762,IEXE0101 (noon),0.010148451328889418,False,NVIDIA Corporation,Technology,True
2015-07-14,NVDA,0.614315,0.614951,0.605708,0.613677,257395880,0.481391,1.2748,IEXE0101 (noon),-0.0005993046112254818,False,NVIDIA Corporation,Technology,True
2015-07-15,NVDA,0.621276,0.625322,0.612802,0.61849,274413210,0.478078,1.2937,IEXE0101 (noon),0.007842888033933182,False,NVIDIA Corporation,Technology,True
2015-07-16,NVDA,0.622239,0.632343,0.620069,0.632343,292171635,0.488711,1.2939,IEXE0101 (noon),0.02239809859496522,False,NVIDIA Corporation,Technology,True
2015-07-17,NVDA,0.633018,0.63359,0.62322,0.631423,227604082,0.485785,1.2998,IEXE0101 (noon),-0.001454906593415295,False,NVIDIA Corporation,Technology,True
2015-07-20,NVDA,0.630646,0.633135,0.617437,0.619058,194591144,0.476859,1.2982,IEXE0101 (noon),-0.019582751974508317,False,NVIDIA Corporation,Technology,True
2015-07-21,NVDA,0.616761,0.629626,0.616761,0.620841,154633426,0.479007,1.2961,IEXE0101 (noon),0.0028801824707862522,False,NVIDIA Corporation,Technology,True
2015-07-22,NVDA,0.61953,0.61953,0.604442,0.611921,368170494,0.469769,1.3026,IEXE0101 (noon),-0.014367607809406824,False,NVIDIA Corporation,Technology,True
2015-07-23,NVDA,0.613383,0.628879,0.612109,0.61972,175488125,0.47561,1.303,IEXE0101 (noon),0.01274510925429917,False,NVIDIA Corporation,Technology,True
2015-07-24,NVDA,0.625583,0.626193,0.611328,0.613806,195037318,0.469989,1.306,IEXE0101 (noon),-0.009543019428128963,False,NVIDIA Corporation,Technology,True
2015-07-27,NVDA,0.606122,0.614954,0.601093,0.608032,198734739,0.467393,1.3009,IEXE0101 (noon),-0.00940688100148901,False,NVIDIA Corporation,Technology,True
2015-07-28,NVDA,0.60605,0.621675,0.599849,0.617701,204815991,0.477579,1.2934,IEXE0101 (noon),0.015902123572443472,False,NVIDIA Corporation,Technology,True
2015-07-29,NVDA,0.614492,0.628188,0.611955,0.623195,240317358,0.483359,1.2893,IEXE0101 (noon),0.008894270852726649,False,NVIDIA Corporation,Technology,True
2015-07-30,NVDA,0.628037,0.63753,0.628037,0.631262,196417025,0.484617,1.3026,IEXE0101 (noon),0.012944583958471867,False,NVIDIA Corporation,Technology,True
2015-07-31,NVDA,0.634778,0.635104,0.626219,0.630025,225534347,0.482889,1.3047,IEXE0101 (noon),-0.001959566709227034,False,NVIDIA Corporation,Technology,True
2015-08-03,NVDA,0.635104,0.64132,0.626872,0.640749,410164106,0.491108,1.3047,IEXE0101 (noon),0.017021546764017348,False,NVIDIA Corporation,Technology,True
2015-08-04,NVDA,0.642376,0.649034,0.639781,0.647122,268635900,0.493045,1.3125,IEXE0101 (noon),0.009946172370147943,False,NVIDIA Corporation,Technology,True
2015-08-05,NVDA,0.665962,0.666619,0.655115,0.65668,242323918,0.498126,1.3183,IEXE0101 (noon),0.014770012455147752,False,NVIDIA Corporation,Technology,True
2015-08-06,NVDA,0.653574,0.658329,0.640216,0.651025,674262996,0.495001,1.3152,IEXE0101 (noon),-0.008611500274106176,False,NVIDIA Corporation,Technology,True
2015-08-07,NVDA,0.713296,0.742318,0.695005,0.729844,1451360704,0.556199,1.3122,IEXE0101 (noon),0.12106908336853439,False,NVIDIA Corporation,Technology,True
2015-08-10,NVDA,0.721169,0.756901,0.716737,0.751492,684039185,0.575591,1.3056,IEXE0101 (noon),0.029661133064051937,False,NVIDIA Corporation,Technology,True
2015-08-11,NVDA,0.745665,0.760267,0.745665,0.753021,449243024,0.572727,1.3148,IEXE0101 (noon),0.0020346191310087747,False,NVIDIA Corporation,Technology,True
2015-08-12,NVDA,0.731003,0.750148,0.731003,0.744901,396684748,0.574193,1.2973,IEXE0101 (noon),-0.010783231808940252,False,NVIDIA Corporation,Technology,True
2015-08-13,NVDA,0.751842,0.753412,0.742609,0.744504,285970704,0.56928,1.3078,IEXE0101 (noon),-0.0005329567284779735,False,NVIDIA Corporation,Technology,True
2015-08-14,NVDA,0.743837,0.749665,0.739502,0.745144,221692191,0.569769,1.3078,IEXE0101 (noon),0.0008596327219194677,False,NVIDIA Corporation,Technology,True
2015-08-17,NVDA,0.744577,0.744577,0.731939,0.741154,282863984,0.566155,1.3091,IEXE0101 (noon),-0.005354669701426951,False,NVIDIA Corporation,Technology,True
2015-08-18,NVDA,0.737851,0.742875,0.727639,0.733412,295265255,0.561013,1.3073,IEXE0101 (noon),-0.010445872247872967,False,NVIDIA Corporation,Technology,True
2015-08-19,NVDA,0.737588,0.745893,0.727676,0.735615,256379255,0.558766,1.3165,IEXE0101 (noon),0.0030037686866319913,False,NVIDIA Corporation,Technology,True
2015-08-20,NVDA,0.722652,0.726152,0.701091,0.704576,439104846,0.538667,1.308,IEXE0101 (noon),-0.042194626265097956,False,NVIDIA Corporation,Technology,True
2015-08-21,NVDA,0.703185,0.714895,0.685513,0.686169,393574663,0.521841,1.3149,IEXE0101 (noon),-0.026124931873921287,False,NVIDIA Corporation,Technology,True
2015-08-24,NVDA,0.650312,0.701131,0.642329,0.665127,701697451,0.503388,1.3213,IEXE0101 (noon),-0.030665914665337524,False,NVIDIA Corporation,Technology,True
2015-08-25,NVDA,0.69708,0.701328,0.655393,0.655393,640438178,0.492925,1.3296,IEXE0101 (noon),-0.014634799068448667,False,NVIDIA Corporation,Technology,True
2015-08-26,NVDA,0.677121,0.705906,0.671917,0.705241,632510453,0.530137,1.3303,IEXE0101 (noon),0.07605818188476232,False,NVIDIA Corporation,Technology,True
2015-08-27,NVDA,0.707032,0.726243,0.702917,0.725914,476982894,0.55006,1.3197,IEXE0101 (noon),0.02931338365182956,False,NVIDIA Corporation,Technology,True
2015-08-28,NVDA,0.729875,0.737571,0.724717,0.733094,330094851,0.552486,1.3269,IEXE0101 (noon),0.009890978821182728,False,NVIDIA Corporation,Technology,True
2015-08-31,NVDA,0.727014,0.732163,0.71958,0.722521,225606214,0.546412,1.3223,IEXE0101 (noon),-0.014422434230808134,False,NVIDIA Corporation,Technology,True
2015-09-01,NVDA,0.699327,0.711226,0.685524,0.69063,363484441,0.524038,1.3179,IEXE0101 (noon),-0.044138509468928944,False,NVIDIA Corporation,Technology,True
2015-09-02,NVDA,0.716687,0.719014,0.704724,0.718681,353849362,0.539915,1.3311,IEXE0101 (noon),0.04061653852279812,False,NVIDIA Corporation,Technology,True
2015-09-03,NVDA,0.723136,0.726695,0.713266,0.714478,270042006,0.541312,1.3199,IEXE0101 (noon),-0.005848213602418939,False,NVIDIA Corporation,Technology,True
2015-09-04,NVDA,0.706303,0.71753,0.701388,0.701706,296219828,0.528672,1.3273,IEXE0101 (noon),-0.017875987784088387,False,NVIDIA Corporation,Technology,True
2015-09-08,NVDA,0.714591,0.730296,0.711761,0.727398,245246774,0.551268,1.3195,IEXE0101 (noon),0.03661362450940975,False,NVIDIA Corporation,Technology,True
2015-09-09,NVDA,0.731212,0.737244,0.712941,0.714563,297643159,0.540394,1.3223,IEXE0101 (noon),-0.01764508563399958,False,NVIDIA Corporation,Technology,True
2015-09-10,NVDA,0.710162,0.734487,0.706756,0.725513,367256973,0.548841,1.3219,IEXE0101 (noon),0.015324051203322808,False,NVIDIA Corporation,Technology,True
2015-09-11,NVDA,0.72053,0.735733,0.717693,0.730934,310182977,0.550568,1.3276,IEXE0101 (noon),0.007471954327489705,False,NVIDIA Corporation,Technology,True
2015-09-14,NVDA,0.734102,0.736356,0.728008,0.731864,197951662,0.551518,1.327,IEXE0101 (noon),0.0012723446987006337,False,NVIDIA Corporation,Technology,True
2015-09-15,NVDA,0.731769,0.743408,0.729545,0.739475,337327319,0.557547,1.3263,IEXE0101 (noon),0.010399473126154524,False,NVIDIA Corporation,Technology,True
2015-09-16,NVDA,0.733484,0.744104,0.728066,0.739922,178451050,0.561483,1.3178,IEXE0101 (noon),0.0006044829101727878,False,NVIDIA Corporation,Technology,True
2015-09-17,NVDA,0.753221,0.759934,0.745543,0.747083,276372390,0.566573,1.3186,IEXE0101 (noon),0.009678047145510016,False,NVIDIA Corporation,Technology,True
2015-09-18,NVDA,0.73461,0.750652,0.730158,0.744258,335714616,0.566105,1.3147,IEXE0101 (noon),-0.0037813736894027894,False,NVIDIA Corporation,Technology,True
2015-09-21,NVDA,0.751054,0.759486,0.747181,0.757858,289900501,0.571968,1.325,IEXE0101 (noon),0.018273233206764328,False,NVIDIA Corporation,Technology,True
2015-09-22,NVDA,0.742925,0.748096,0.734544,0.738733,234866955,0.556359,1.3278,IEXE0101 (noon),-0.025235598225525124,False,NVIDIA Corporation,Technology,True
2015-09-23,NVDA,0.741402,0.748892,0.738534,0.74433,166242546,0.559016,1.3315,IEXE0101 (noon),0.007576485685626633,False,NVIDIA Corporation,Technology,True
2015-09-24,NVDA,0.741822,0.768431,0.730182,0.760645,393329087,0.569729,1.3351,IEXE0101 (noon),0.0219190412854513,False,NVIDIA Corporation,Technology,True
2015-09-25,NVDA,0.76857,0.779576,0.757194,0.764754,380228714,0.573924,1.3325,IEXE0101 (noon),0.005401994360049622,False,NVIDIA Corporation,Technology,True
2015-09-28,NVDA,0.76682,0.771274,0.751773,0.756679,406861354,0.566334,1.3361,IEXE0101 (noon),-0.010558950982930582,False,NVIDIA Corporation,Technology,True
2015-09-29,NVDA,0.767823,0.774276,0.75704,0.773017,391587562,0.576319,1.3413,IEXE0101 (noon),0.02159171854908082,False,NVIDIA Corporation,Technology,True
2015-09-30,NVDA,0.779011,0.803554,0.774492,0.802551,572243729,0.599187,1.3394,IEXE0101 (noon),0.03820614553108159,False,NVIDIA Corporation,Technology,True
2015-10-01,NVDA,0.793443,0.795664,0.755414,0.777999,503246955,0.587524,1.3242,IEXE0101 (noon),-0.030592448330386546,False,NVIDIA Corporation,Technology,True
2015-10-02,NVDA,0.772093,0.79658,0.764084,0.79658,397153857,0.60283,1.3214,IEXE0101 (noon),0.02388306411704888,False,NVIDIA Corporation,Technology,True
2015-10-05,NVDA,0.793966,0.818306,0.789754,0.808505,495766337,0.617887,1.3085,IEXE0101 (noon),0.014970247809385162,False,NVIDIA Corporation,Technology,True
2015-10-06,NVDA,0.798228,0.820623,0.795007,0.817145,467376639,0.625877,1.3056,IEXE0101 (noon),0.010686390312985017,False,NVIDIA Corporation,Technology,True
2015-10-07,NVDA,0.817803,0.832669,0.804526,0.82447,318995049,0.632456,1.3036,IEXE0101 (noon),0.008964137331807676,False,NVIDIA Corporation,Technology,True
2015-10-08,NVDA,0.819836,0.830285,0.805991,0.828011,473185595,0.636051,1.3018,IEXE0101 (noon),0.0042948803473747965,False,NVIDIA Corporation,Technology,True
2015-10-09,NVDA,0.819099,0.826921,0.804855,0.82029,435315839,0.633624,1.2946,IEXE0101 (noon),-0.00932475534745325,False,NVIDIA Corporation,Technology,True
