date,portfolio_value,value_AAPL,value_MSFT,value_NVDA,value_AMZN,value_TSLA,value_RY,value_TD,profit_loss_cad,profit_loss_status,profit_loss_AAPL,profit_loss_MSFT,profit_loss_NVDA,profit_loss_AMZN,profit_loss_TSLA,profit_loss_RY,profit_loss_TD,portfolio_daily_return,portfolio_drawdown_pct
2019-08-28,1064972.7854,154145.8379,171680.9501,320241.7812,229717.2331,137206.4672,25827.4596,26153.0564,964972.7854,Profit,134145.8379,151680.9501,305241.7812,214717.2331,127206.4672,15827.4596,16153.0564,0.0037,-21.7195
2019-08-29,1089135.6139,156713.4229,174846.0153,331613.5023,232513.8753,141048.3302,26131.6133,26268.8548,989135.6139,Profit,136713.4229,154846.0153,316613.5023,217513.8753,131048.3302,16131.6133,16268.8548,0.0227,-19.9435
2019-08-30,1090724.7997,156502.9261,174494.2604,332601.4392,231180.592,143518.6473,26115.9505,26310.9842,990724.7997,Profit,136502.9261,154494.2604,317601.4392,216180.592,133518.6473,16115.9505,16310.9842,0.0015,-19.8266
2019-09-03,1084456.2893,154763.4425,172808.0962,327156.7395,233785.1143,143653.7428,26136.9625,26152.1915,984456.2893,Profit,134763.4425,152808.0962,312156.7395,218785.1143,133653.7428,16136.9625,16152.1915,-0.0057,-20.2874
2019-09-04,1090786.8277,156459.2139,173776.2175,334290.7058,233783.0371,140044.2974,26185.7002,26247.6559,990786.8277,Profit,136459.2139,153776.2175,319290.7058,218783.0371,130044.2974,16185.7002,16247.6559,0.0058,-19.8221
2019-09-05,1127126.2104,159094.8168,176390.6761,355119.6299,238358.7373,145307.4798,26435.9088,26418.9617,1027126.2104,Profit,139094.8168,156390.6761,340119.6299,223358.7373,135307.4798,16435.9088,16418.9617,0.0333,-17.151
2019-09-06,1117327.7915,158426.8058,174462.7223,351512.3632,236455.8707,143371.6593,26497.8884,26600.4816,1017327.7915,Profit,138426.8058,154462.7223,336512.3632,221455.8707,133371.6593,16497.8884,16600.4816,-0.0087,-17.8712
2019-09-09,1120759.504,158867.8019,172220.5802,354650.9361,235836.6854,145897.2692,26580.7789,26705.4523,1020759.504,Profit,138867.8019,152220.5802,339650.9361,220836.6854,135897.2692,16580.7789,16705.4523,0.0031,-17.619
2019-09-10,1127539.4767,160721.2516,170397.2842,359856.0359,234410.2457,148235.1105,26900.4191,27019.1296,1027539.4767,Profit,140721.2516,150397.2842,344856.0359,219410.2457,138235.1105,16900.4191,17019.1296,0.006,-17.1206
2019-09-11,1145162.5506,166192.3347,170812.6836,362873.3981,235224.0941,155840.7061,27100.0753,27119.2587,1045162.5506,Profit,146192.3347,150812.6836,347873.3981,220224.0941,145840.7061,17100.0753,17119.2587,0.0156,-15.8252
2019-09-12,1150657.4905,166114.4622,172875.1624,363407.2899,238310.12,155347.313,27337.6174,27265.5257,1050657.4905,Profit,146114.4622,152875.1624,348407.2899,223310.12,145347.313,17337.6174,17265.5257,0.0048,-15.4213
2019-09-13,1146420.4623,163527.114,173312.3,360260.4321,238702.2047,155534.694,27633.4108,27450.3067,1046420.4623,Profit,143527.114,153312.3,345260.4321,223702.2047,145534.694,17633.4108,17450.3067,-0.0037,-15.7328
2019-09-16,1136332.4844,164275.5785,171938.9547,356586.3464,234454.9845,153913.4838,27673.2777,27489.8588,1036332.4844,Profit,144275.5785,151938.9547,341586.3464,219454.9845,143913.4838,17673.2777,17489.8588,-0.0088,-16.4743
2019-09-17,1144247.0089,164998.0877,173398.3637,358535.7449,236523.2658,155273.9912,27848.5883,27668.9673,1044247.0089,Profit,144998.0877,153398.3637,343535.7449,221523.2658,145273.9912,17848.5883,17668.9673,0.007,-15.8925
2019-09-18,1144837.8368,166700.5955,175022.2608,356751.2627,236111.7866,154613.1194,27902.6644,27736.1474,1044837.8368,Profit,146700.5955,155022.2608,341751.2627,221111.7866,144613.1194,17902.6644,17736.1474,0.0005,-15.8491
2019-09-19,1142511.5005,165218.3499,178097.8573,350387.006,236422.6637,156446.0196,28073.0721,27866.5318,1042511.5005,Profit,145218.3499,158097.8573,335387.006,221422.6637,146446.0196,18073.0721,17866.5318,-0.002,-16.0201
2019-09-20,1123933.8341,162996.9338,176237.7957,342383.492,233155.0668,152836.1292,28361.5693,27962.8472,1023933.8341,Profit,142996.9338,156237.7957,327383.492,218155.0668,142836.1292,18361.5693,17962.8472,-0.0163,-17.3856
2019-09-23,1127245.8895,163663.4971,175784.4102,346527.0518,231916.3065,153166.1919,28236.1171,27952.3148,1027245.8895,Profit,143663.4971,155784.4102,331527.0518,216916.3065,143166.1919,18236.1171,17952.3148,0.0029,-17.1422
2019-09-24,1100570.3373,162641.0112,173281.8166,341394.7745,225882.8019,141500.6341,28072.6139,27796.6851,1000570.3373,Profit,142641.0112,153281.8166,326394.7745,210882.8019,131500.6341,18072.6139,17796.6851,-0.0237,-19.103
2019-09-25,1125670.0389,165407.7297,176068.0382,353246.9562,229711.849,145210.7318,28246.7105,27778.0234,1025670.0389,Profit,145407.7297,156068.0382,338246.9562,214711.849,135210.7318,18246.7105,17778.0234,0.0228,-17.258
2019-09-26,1127491.5397,164415.6664,176157.8504,351209.4863,225840.5867,153894.9165,28186.3178,27786.7155,1027491.5397,Profit,144415.6664,156157.8504,336209.4863,210840.5867,143894.9165,18186.3178,17786.7155,0.0016,-17.1241
2019-09-27,1110587.1793,163483.4581,173723.7882,339862.7999,223786.8875,153494.3455,28226.2365,28009.6637,1010587.1793,Profit,143483.4581,153723.7882,324862.7999,208786.8875,143494.3455,18226.2365,18009.6637,-0.015,-18.3667
2019-09-30,1120917.5394,167251.5384,175285.2223,344295.5486,225041.5671,152626.4344,28240.8214,28176.4072,1020917.5394,Profit,147251.5384,155285.2223,329295.5486,210041.5671,142626.4344,18240.8214,18176.4072,0.0093,-17.6073
2019-10-01,1120400.537,167733.0861,172828.8516,344178.4202,225024.851,155058.9926,28065.1315,27511.2041,1020400.537,Profit,147733.0861,152828.8516,329178.4202,210024.851,145058.9926,18065.1315,17511.2041,-0.0005,-17.6453
2019-10-02,1110038.1448,164136.9804,170408.8909,343567.1432,222956.6872,154652.0913,27590.912,26725.4397,1010038.1448,Profit,144136.9804,150408.8909,328567.1432,207956.6872,144652.0913,17590.912,16725.4397,-0.0092,-18.407
2019-10-03,1127930.3725,165999.2313,172949.9361,360990.2183,225020.6416,148628.3751,27606.598,26735.3721,1027930.3725,Profit,145999.2313,152949.9361,345990.2183,210020.6416,138628.3751,17606.598,16735.3721,0.0161,-17.0919
2019-10-04,1136585.4777,170461.4584,175122.1705,361946.937,226786.6252,147464.5646,27817.4094,26986.3126,1036585.4777,Profit,150461.4584,155122.1705,346946.937,211786.6252,137464.5646,17817.4094,16986.3126,0.0077,-16.4557
2019-10-07,1142025.0903,170359.3694,173704.3741,366314.6678,225688.8104,151347.0359,27724.5654,26886.2673,1042025.0903,Profit,150359.3694,153704.3741,351314.6678,210688.8104,141347.0359,17724.5654,16886.2673,0.0048,-16.0558
2019-10-08,1122971.0628,168589.8128,172107.293,352662.2147,222436.195,153025.3978,27452.5507,26697.5988,1022971.0628,Profit,148589.8128,152107.293,337662.2147,207436.195,143025.3978,17452.5507,16697.5988,-0.0167,-17.4564
2019-10-09,1140716.5235,170568.2565,175356.6142,359629.4636,224602.4079,155893.3002,27706.2381,26960.243,1040716.5235,Profit,150568.2565,155356.6142,344629.4636,209602.4079,145893.3002,17706.2381,16960.243,0.0158,-16.152
2019-10-10,1146359.2701,172488.9992,176051.8772,363443.1308,223871.5586,155675.8685,27790.5908,27037.245,1046359.2701,Profit,152488.9992,156051.8772,348443.1308,208871.5586,145675.8685,17790.5908,17037.245,0.0049,-15.7373
2019-10-11,1153461.6136,175792.1344,175513.4576,366615.3834,223761.3689,156540.8943,27936.483,27301.8919,1053461.6136,Profit,155792.1344,155513.4576,351615.3834,208761.3689,146540.8943,17936.483,17301.8919,0.0062,-15.2152
2019-10-14,1160501.0603,175537.2779,175347.3676,367692.1722,224344.0541,162268.8545,27950.9155,27360.4184,1060501.0603,Profit,155537.2779,155347.3676,352692.1722,209344.0541,152268.8545,17950.9155,17360.4184,0.0061,-14.6978
2019-10-15,1188070.5139,175304.735,178057.4292,387449.4105,228567.6626,163016.5555,28126.9726,27547.7485,1088070.5139,Profit,155304.735,158057.4292,372449.4105,213567.6626,153016.5555,18126.9726,17547.7485,0.0238,-12.6713
2019-10-16,1183161.7367,174473.5763,176467.0548,382882.8436,229693.3885,164068.0078,28078.4015,27498.4642,1083161.7367,Profit,154473.5763,156467.0548,367882.8436,214693.3885,154068.0078,18078.4015,17498.4642,-0.0041,-13.0321
2019-10-17,1180620.5244,174372.4891,174795.168,381358.4333,229977.2394,164743.2267,28006.6653,27367.3025,1080620.5244,Profit,154372.4891,154795.168,366358.4333,214977.2394,154743.2267,18006.6653,17367.3025,-0.0021,-13.2189
2019-10-18,1163376.0994,175064.3295,171789.626,373583.5328,225932.0476,161450.7888,28114.5244,27441.2503,1063376.0994,Profit,155064.3295,151789.626,358583.5328,210932.0476,151450.7888,18114.5244,17441.2503,-0.0146,-14.4864
2019-10-21,1177190.0297,177603.0874,172599.201,383369.908,228921.5066,158846.3739,28309.1531,27540.7997,1077190.0297,Profit,157603.0874,152599.201,368369.908,213921.5066,148846.3739,18309.1531,17540.7997,0.0119,-13.471
2019-10-22,1171980.344,177183.0184,169992.5797,382525.2748,226331.9108,160125.5857,28187.756,27634.2187,1071980.344,Profit,157183.0184,149992.5797,367525.2748,211331.9108,150125.5857,18187.756,17634.2187,-0.0044,-13.854
2019-10-23,1172872.601,179449.1181,170973.5191,381273.3636,225737.5863,159464.233,28338.5082,27636.2726,1072872.601,Profit,159449.1181,150973.5191,366273.3636,210737.5863,149464.233,18338.5082,17636.2726,0.0008,-13.7884
2019-10-24,1209497.3237,179599.2272,174208.1335,384401.1903,227929.8092,187482.5506,28175.0168,27701.3963,1109497.3237,Profit,159599.2272,154208.1335,369401.1903,212929.8092,177482.5506,18175.0168,17701.3963,0.0312,-11.0963
2019-10-25,1242226.3133,181652.9672,175044.0789,399097.8932,225250.6556,205107.7757,28241.1211,27831.8217,1142226.3133,Profit,161652.9672,155044.0789,384097.8932,210250.6556,195107.7757,18241.1211,17831.8217,0.0271,-8.6906
2019-10-28,1253708.9843,183354.0202,179228.3213,403253.8803,227125.6991,204719.8005,28207.623,27819.64,1153708.9843,Profit,163354.0202,159228.3213,388253.8803,212125.6991,194719.8005,18207.623,17819.64,0.0092,-7.8465
2019-10-29,1232845.5542,179382.6394,177804.5503,396252.5315,225616.9495,197829.4867,28157.2528,27802.144,1132845.5542,Profit,159382.6394,157804.5503,381252.5315,210616.9495,187829.4867,18157.2528,17802.144,-0.0166,-9.3801
2019-10-30,1243792.0789,180414.9705,181071.6076,398743.9865,229170.3981,198233.7109,28337.0595,27820.3458,1143792.0789,Profit,160414.9705,161071.6076,383743.9865,214170.3981,188233.7109,18337.0595,17820.3458,0.0089,-8.5755
2019-10-31,1242564.1544,184602.7397,179630.7826,395097.0367,228880.8049,198297.6163,28253.3223,27801.852,1142564.1544,Profit,164602.7397,159630.7826,380097.0367,213880.8049,188297.6163,18253.3223,17801.852,-0.001,-8.6657
2019-11-01,1252218.8804,189795.0969,180012.967,398089.9045,230732.2485,197238.2404,28418.066,27932.3571,1152218.8804,Profit,169795.0969,160012.967,383089.9045,215732.2485,187238.2404,18418.066,17932.3571,0.0078,-7.9561
2019-11-04,1273968.9378,190912.2105,180939.0602,413344.6933,232275.9497,199721.0099,28633.3838,28142.6306,1173968.9378,Profit,170912.2105,160939.0602,398344.6933,217275.9497,189721.0099,18633.3838,18142.6306,0.0174,-6.3573
2019-11-05,1271825.3773,190705.5171,180892.2649,411767.092,231984.4455,199639.3052,28717.2584,28119.4942,1171825.3773,Profit,170705.5171,160892.2649,396767.092,216984.4455,189639.3052,18717.2584,18119.4942,-0.0017,-6.5149
2019-11-06,1275225.203,191168.1463,180749.6559,408711.2474,231676.6835,205936.2124,28763.9009,28219.3567,1175225.203,Profit,171168.1463,160749.6559,393711.2474,216676.6835,195936.2124,18763.9009,18219.3567,0.0027,-6.265
2019-11-07,1283622.8185,193339.0928,180966.4424,410022.293,230647.5441,211537.7687,28848.6856,28260.9919,1183622.8185,Profit,173339.0928,160966.4424,395022.293,215647.5441,201537.7687,18848.6856,18260.9919,0.0066,-5.6477
2019-11-08,1290369.5483,194549.3606,183764.6592,410376.68,231169.9765,213304.9621,28867.3425,28336.5675,1190369.5483,Profit,174549.3606,163764.6592,395376.68,216169.9765,203304.9621,18867.3425,18336.5675,0.0053,-5.1518
2019-11-11,1296060.3294,196093.5047,183945.5909,411167.3417,229328.001,218334.8441,28800.2621,28390.7848,1196060.3294,Profit,176093.5047,163945.5909,396167.3417,214328.001,208334.8441,18800.2621,18390.7848,0.0044,-4.7335
